Unique_id,Verbatim
1414,"RT @AndyJonesXerox: How culture, customers &amp; data can drive #digitaltransformation. Advice from @CapitalOne CIO http://t.co/Ib1GnMEjK2 via …"
1415,"RT @AndyJonesXerox: How culture, customers &amp; data can drive #digitaltransformation. Advice from @CapitalOne CIO http://t.co/Ib1GnMEjK2 via …"
1416,"@Uber_Support help! My capitalone promo code isn't working and when I try to resolve it via the website, I get the spinning circle of death!"
1417,RT @gwaphousemag: The GWAP House Magazine Daily is out! http://t.co/9ARcL6b4u4 Stories via @OMG_MOE @CapitalOne @ortizandcrew
1418,"@crewealexfc @CapitalOne_Cup you guys are paying the money for my pizza now, I'm missing out on two for Tuesday now"
1419,The GWAP House Magazine Daily is out! http://t.co/9ARcL6b4u4 Stories via @OMG_MOE @CapitalOne @ortizandcrew
1420,RT @JanelleNowak: Never prouder to be part @CapitalOne team: Building The Digital Education Future w/ @GovernorVA #GoFriday #FutureEdge htt…
1421,@mowen23 @crewealexfc @CapitalOne_Cup well we have agreed. ?? need few signings now make ppl happy lol
1422,@andycCAFC @crewealexfc @CapitalOne_Cup fuck them we play sat so our choice surely.  No backbone #crewealex
1423,The 2015 @CapitalOne Ultimate Golf Challenge will air June 27 at 9:30am on DTour and 10:30am on @globalnewsto! #RFTR2015 #streamsongresort
1424,@CapitalOne_Cup @football_league
1425,@mowen23 @crewealexfc @CapitalOne_Cup read after put it it's cos pne on TV Sunday before. Still think it's cos kids be up late lol
1426,"RT @YearUp: Thrilled to have @GovernorVA Terry McAuliffe, @VACommerce Maurice Jones discuss the role of #digitalskills in the #NewVAEconomy…"
1427,@andycCAFC @crewealexfc @CapitalOne_Cup lol sure they are for ruck on a tuesday school night #Bonkers
1428,"RT @YourFutureEdge: Thrilled that @GovernorVA, @VACommerce are at @CapitalOne #DigitalLabs to discuss role of #digitalskills in #NewVAEcono…"
1429,Never prouder to be part @CapitalOne team: Building The Digital Education Future w/ @GovernorVA #GoFriday #FutureEdge http://t.co/96FzgWqVyY
1430,@mowen23 @crewealexfc @CapitalOne_Cup vale at home to burnley. Pne n burnley are rivals
1431,"@CapitalOne evry1 check statements. 4th FRKN time paid off balance, but new charges so charge interest. Now have2 waste time 2 call/fix it."
1432,RT @LIFTCommunities: S/O to our national partners! #FF: @newprofit @CapitalOne @AmeriCorps @comcast @BofA_Community @PrudentialBYC @wk_kell…
1433,"RT @YourFutureEdge: Thrilled that @GovernorVA, @VACommerce are at @CapitalOne #DigitalLabs to discuss role of #digitalskills in #NewVAEcono…"
1434,"Talking #digital skills with @6Gems of @BlackGirlsCode, Gov. @TerryMcAuliffe and more at @CapitalOne http://t.co/Jacn1WrbJy"
1435,@torgerson Glad you found it helpful!
1436,"Don't tell me about degrees, I want to hear about skill sets Gov Terry McAuliffe #YourFutureEdge #capitalone # http://t.co/SjFG9WtBIv"
1437,@TerryMcAuliffe We are poised to be the no 1 technology state in America and that's why I am here today @CapitalOne http://t.co/tdxDa0K2cr
1438,RT @walkerteks: Great discussion with Gov McAuliffe and others re the role of digital fluency in Virginia’s new economy.  #futureedge @webt…
1439,Great discussion with Gov McAuliffe and others re the role of digital fluency in Virginia’s new economy.  #futureedge @webteks  @CapitalOne
1440,S/O to our national partners! #FF: @newprofit @CapitalOne @AmeriCorps @comcast @BofA_Community @PrudentialBYC @wk_kellogg_fdn @kresgefdn
1441,@crewealexfc @CapitalOne_Cup tv game??
1442,RT @kapilvt: Listening to panel on fostering digital economies with gov of Virginia @CapitalOne http://t.co/rtfH3CxEN8
1443,"@GovernorVA to his Sec Ed: ""Don't come into my office to talk about degrees. Talk to me about skills."" #capitalone #futuredge"
1444,@TerryMcAuliffe congratulates @CapitalOne for being the best company to work for in the DC metro area! http://t.co/1fTszc37f4
1445,"Thrilled to have @GovernorVA Terry McAuliffe, @VACommerce Maurice Jones discuss the role of #digitalskills in the #NewVAEconomy. @CapitalOne"
1446,Discussing #FutureEdge and hiring for the future. Right here at @CapitalOne with @TerryMcAuliffe http://t.co/i66pu1gkFt
1447,"Thrilled that @GovernorVA, @VACommerce are at @CapitalOne #DigitalLabs to discuss role of #digitalskills in #NewVAEconomy."
1448,I erased my travel costs by redeeming my @CapitalOne #NoHassleRewards! Hello Chicago vacation :)
1449,Listening to panel on fostering digital economies with gov of Virginia @CapitalOne http://t.co/rtfH3CxEN8
1450,RT @rpesce: Looking fwd to panel @CapitalOne w/ @GovernorVA @YearUp @Burning_Glass @BlackGirlsCode on #digitalskills gap #NewVAEconomy #Fut…
1451,"RT @OfficialOAFC: Oldham Athletic will host @Boro in the @CapitalOne_Cup on Wednesday, August 12 (7.45 kick off)."
1452,Read here: http://t.co/T…
1453,Hiring for the future. That's @CapitalOne   for you! A technology company. #FutureEdge
1454,RT @GilPress: 3 Dimensions Of #DigitalTransformation @CapitalOne Financial Services http://t.co/eGS4wTVp8a
1455,Your ear on the ground in #TysonsCorner @CapitalOne  #futureedge event feat. @TerryMcAuliffe http://t.co/OCU97vi3WR
1456,@Brendan_Gill @CapitalOne I had to add that 8.8.8.8 entry the other day when some event WiFi wouldn't resolve .ly addresses.
1457,"rise and shine, #smallbiz #Nola! #LSBDC and #CapitalOne are hosting a Marketing Boot Camp this weekend! http://t.co/VaqV9Y7niw"
1458,RT @crewealexfc: Crewe's @CapitalOne_Cup tie against Preston NE will take place on Wednesday 12th August instead of Tuesday. KO 7.45pm.
1459,RT @crewealexfc: Crewe's @CapitalOne_Cup tie against Preston NE will take place on Wednesday 12th August instead of Tuesday. KO 7.45pm.
1460,Crewe's @CapitalOne_Cup tie against Preston NE will take place on Wednesday 12th August instead of Tuesday. KO 7.45pm.
1461,"@robpegoraro @CapitalOne yeah, I had to move away from Google DNS eventually because it kept on breaking on captive portals..."
1462,Nice of @CapitalOne to remind me of the companies I need to update with my new card number that came in the mail.   Helpful.
1463,@CapitalOne has an excellent customer service team!
1464,RT @PConceptsllc: Morning #selfie after my talk. #Techweek #CEO thekatylynch Event MC @foundingmoms capitalone… https://t.co/n5s2ao4RbM
1465,RT @PConceptsllc: On stage telling my story to a packed audience.Thank you @techweekchi capitalone @tmobile… https://t.co/biH14GGQb3
1466,RT @MillwallFC: TICKETS | It's kids for a quid when #Millwall host @BarnetFC in the @CapitalOne_Cup 1st Round: http://t.co/ZiKp6cxPTd http:…
1467,"RT @OfficialOAFC: Oldham Athletic will host @Boro in the @CapitalOne_Cup on Wednesday, August 12 (7.45 kick off)."
1468,Read here: http://t.co/T…
1469,"In other news, I learned that the WiFi at this @CapitalOne office wouldn't redirect to its captive-portal login page with Google DNS active."
1470,Proud to join @JAofDE and @CapitalOne to launch the new digital Finance Park curriculum in Wilmington #netDE
1471,"How culture, customers &amp; data can drive #digitaltransformation. Advice from @CapitalOne CIO http://t.co/Ib1GnMEjK2 via @forbes by @GilPress"
1472,RT @MillwallFC: TICKETS | It's kids for a quid when #Millwall host @BarnetFC in the @CapitalOne_Cup 1st Round: http://t.co/ZiKp6cxPTd http:…
1473,RT @MillwallFC: TICKETS | It's kids for a quid when #Millwall host @BarnetFC in the @CapitalOne_Cup 1st Round: http://t.co/ZiKp6cxPTd http:…
1474,RT @MillwallFC: TICKETS | It's kids for a quid when #Millwall host @BarnetFC in the @CapitalOne_Cup 1st Round: http://t.co/ZiKp6cxPTd http:…
1475,RT @WYSdaily: Confirmation that the @CapitalOne_Cup 1st round ties #htafc v Notts County and York City v #bcafc will be played on Tues Augu…
1476,TICKETS | It's kids for a quid when #Millwall host @BarnetFC in the @CapitalOne_Cup 1st Round: http://t.co/ZiKp6cxPTd http://t.co/vSluqqOqWL
1477,Now: our security panel w @CapitalOne @CharlesSchwab @NWSB @BNPParibas_com #FSTUS
1478,@CapitalOne your customer service practices are the worst. Headed back to @chase. #fail.
1479,Love my Capital One Venture Card. I erased my travel costs by redeeming my @CapitalOne #NoHassleRewards! More info: http://t.co/zEcRBSjt6C
1480,Follow us today 10am ET: @GovernorVA joins @CapitalOne to discuss #NewVAEconomy and role of #digitalskills in area’s future.
1481,"@CapitalOne at least 40% of the time.....I'll be moving on, been like this for years. Time for a change. ?? http://t.co/JVC22KTcmJ"
1482,Morning #selfie after my talk. #Techweek #CEO thekatylynch Event MC @foundingmoms capitalone… https://t.co/n5s2ao4RbM
1483,Amazing to be part of the digital transformation @CapitalOne #digital #disrupt #innovation http://t.co/wkVDSg8khF http://t.co/HodY0muDRP
1484,@RichardsStephen @CapitalOne_Cup yeah haha
1485,RT @IE_SamButton: #DataEast15 Early Bird passes still available - Save $200 today!http://t.co/gPF5awWaaa @UN @Airbnb @CapitalOne #BigData #…
1486,@CapitalOne_Cup @Aazzer94Wynn Hull City back where they belong http://t.co/K7ubsIeC7I
1487,Confirmation that the @CapitalOne_Cup 1st round ties #htafc v Notts County and York City v #bcafc will be played on Tues August 11.
1488,RT @CapitalOne: The 2014-2015 Women’s Final Standings are in and @GoStanford wins their 3rd #CapitalOneCup! #GoStanford http://t.co/2TApHiI…
1489,Today is #takeyourdogtoworkday. Who's office @FreddieMac @CapitalOne @SAICinc @BoozAllen @HiltonWorldwide @Gannett actually allows this?
1490,"Oldham Athletic will host @Boro in the @CapitalOne_Cup on Wednesday, August 12 (7.45 kick off)."
1491,Read here: http://t.co/ThX752UaYx
1492,#DataEast15 Early Bird passes still available - Save $200 today!http://t.co/gPF5awWaaa @UN @Airbnb @CapitalOne #BigData #Analytics#Hadoop
1493,Looking fwd to panel @CapitalOne w/ @GovernorVA @YearUp @Burning_Glass @BlackGirlsCode on #digitalskills gap #NewVAEconomy #FutureEdge
1494,@CapitalOne_Cup @dcfcofficial Portsmouth 5-1 Derby County @officialpompey
1495,@CapitalOne_Cup @officialpompey winner!!! @dcfcofficial
1496,. ClosingCorp vs. @capitalone View their competitive analysis: http://t.co/IdAbdT5eJi
1497,My @CapitalOne_Cup  bet sorted http://t.co/OEANr4xAyy
1498,RT @ColU_Official: Tickets for the @CapitalOne_Cup game v Reading are on sale for Season Ticket holders: http://t.co/zHNzXjNVvL #ColU http:…
1499,#ff @pulsarhq @TheBlazetamer @LGMETS @CapitalOne @johnstrubel @ViMed26 @TNUGGZ1 @HotSportsNews_ @megandangelo @bcgraham91 @bungeerush6
1500,#ff @pulsarhq @TheBlazetamer @LGMETS @CapitalOne @johnstrubel @ViMed26 @TNUGGZ1 @HotSportsNews_ @megandangelo @bcgraham91 @bungeerush6
1501,@capitalone #PermissionToCapitalOne with what you DM'd me about. Any way I can get a copy of whatever you use it for at least?
1502,@ewarren14 @CapitalOne_Cup because our ground is out-of-town. All town/city centre stadiums get 7.45pm.
1503,@ewarren14 @CapitalOne_Cup 8WFC
1504,RT @ColU_Official: Tickets for the @CapitalOne_Cup game v Reading are on sale for Season Ticket holders: http://t.co/zHNzXjNVvL #ColU http:…
1505,RT @ColU_Official: Tickets for the @CapitalOne_Cup game v Reading are on sale for Season Ticket holders: http://t.co/zHNzXjNVvL #ColU http:…
1506,Tickets for the @CapitalOne_Cup game v Reading are on sale for Season Ticket holders: http://t.co/zHNzXjNVvL #ColU http://t.co/3BsneUoh2S
1507,@CapitalOne_Cup @football_league see Sheffield it'd have a pub league start fixture boring and most likely a bore draw
1508,@CapitalOne_Cup Hope @ChelseaFC can be winner next season ?? #KTBFFH #CFC http://t.co/HjFrWxx5Fr
1509,ROUND 1: All #CapitalOneCup Round 1 fixture details have now been confirmed - here's the full list of 36 ties http://t.co/FyAwBqb6n4
1510,RT @OfficialPVFC: COMMERCIAL: Hospitality details for our @CapitalOne_Cup tie with @BurnleyOfficial confirmed. http://t.co/UIB6qvKVId http:…
1511,RT @OfficialPVFC: SPONSORSHIP: Two packages available for #pvfc's @CapitalOne_Cup tie with @BurnleyOfficial. http://t.co/HDnpYuhzsY http://…
1512,SPONSORSHIP: Two packages available for #pvfc's @CapitalOne_Cup tie with @BurnleyOfficial. http://t.co/HDnpYuhzsY http://t.co/ayE6sXS7GW
1513,RT @OfficialPVFC: COMMERCIAL: Hospitality details for our @CapitalOne_Cup tie with @BurnleyOfficial confirmed. http://t.co/UIB6qvKVId http:…
1514,RT @OfficialPVFC: COMMERCIAL: Hospitality details for our @CapitalOne_Cup tie with @BurnleyOfficial confirmed. http://t.co/UIB6qvKVId http:…
1515,COMMERCIAL: Hospitality details for our @CapitalOne_Cup tie with @BurnleyOfficial confirmed. http://t.co/UIB6qvKVId http://t.co/98SweY8DUL
1516,RT @Nomadnotts: Help back http://t.co/qGN6gMT1gy @NottsWMfestival donations from £1! @TheRusticCrust @SneintonMarket @KemetFM @CapitalOne @…
1517,@Spurs_India 
1518,@SpursOfficial won the @CapitalOne_Cup defeating @ChelseaFC in the finals #COYS
1519,RT @brandontalk: .@CapitalOne has committed $150M to increasing #DiversityInTech over the next 5 years
1520,"Neat scoop out of the U.S. from late yday: #GE Health-Care Lender Receives Bids From #CapitalOne, #Apollo http://t.co/kfHr20piBf @ChalonsB"
1521,RT @senettepostedup: When capitalone then increased your credit card limit ... Fico score baby . Pay Yall bills on time
1522,When capitalone then increased your credit card limit ... Fico score baby . Pay Yall bills on time
1523,"@BosticWill @CapitalOne @VandyBaseball this was for his performance in a game before the finals though, relax"
1524,@BosticWill @CapitalOne @VandyBaseball an impact performance can go to a losing player/team
1525,RT @TigerRamesh: Digital Transformation is not an IT Project but a Business Imperative @CapitalOne ; interesting #Forbes article
1526,http://t.…
1527,Digital Transformation is not an IT Project but a Business Imperative @CapitalOne ; interesting #Forbes article
1528,http://t.co/n1vZnZGAQO
1529,I miss the @CapitalOne barbarians. :|
1530,RT @aroundO: Congratulations to @OregonTF's @KingCheserek &amp; Jenna Prandini for being named @CapitalOne Academic All-Americans http://t.co/G…
1531,I wasn't the most expensive drink! #swipeit #capitalone
1532,"Being an adult is awesome! Lol. Whoop, building credit! ?? #CapitalOne #QuickSilver https://t.co/x4uCST8Bxs"
1533,. @capitalone/ - Owler has identified a new competitor. View their profile: http://t.co/TCwFnJ3CPs
1534,RT @TopoPal: @RealGeneKim at @jenkinsconf mentions #devopssec @CapitalOne  https://t.co/kIxjSJkdgJ
1535,@CapitalOne just got my 20% cash back from my last uber rides plus 1.5% back. Main reason I use uber is because of this deal!
1536,But they lost.. https://t.co/WaiFArHEaj
1537,Just got approved for a #capitalone credit card :)
1538,@CapitalOne Time 2 step up&amp; take a stand.No more ads on TLC/Discovery #BoycottTLC  #BoycottDiscovery  #BoycottSponsors  #CancelTheDuggars
1539,Things you didn't know about one of the region's top CEOs http://t.co/s2nIp5TT3L @CapitalOne
1540,@CapitalOne offered me a platinum card with a 23%APR what a joke. Contact me when you have 0% 24months then 5%APR after that......
1541,@CapitalOne Class act http://t.co/IbyZGf0QY7
1542,@baileenichole_ @CapitalOne ?????????? I KNOW THATS RIGHT ????????????
1543,@EllaLelaxo @CapitalOne can be cancelled as quickly as it was opened ??
